TimeStmp,DC Input Power to Inverter,MPP Power current,Output Power to Grid,,TimeStmp,DC Input Power,MPP Power slow ramp,Output Power to Grid,,,TimeStmp,DC Input Power to Inverter,MPP Power voltage,Output Power to Grid
,,,,,730.5,80.565,81.20765218,72.004,,,,,,
,,,,,731,80.611,81.26719706,72.06,,,,,,
,,,,,731.5,80.661,81.32638378,72.108,,,,,,
,,,,,732,80.712,81.38546377,72.164,,,,,,
,,,,,732.5,80.769,81.44494283,72.22,,,,,,
,,,,,733,80.826,81.50386063,72.274,,,,,,
,,,,,733.5,80.888,81.56332852,72.345,,,,,,
,,,,,734,80.956,81.62256175,72.41,,,,,,
,,,,,734.5,81.024,81.6815849,72.475,,,,,,
,,,,,735,81.102,81.74108925,72.563,,,,,,
,,,,,735.5,81.179,81.80009847,72.636,,,,,,
,,,,,736,81.251,81.8594648,72.701,,,,,,
,,,,,736.5,81.318,81.9187683,72.751,,,,,,
,,,,,737,81.385,81.97768768,72.816,,,,,,
,,,,,737.5,81.445,82.03726344,72.863,,,,,,
,,,,,738,81.505,82.09629801,72.942,,,,,,
,,,,,738.5,81.561,82.15560565,72.963,,,,,,
,,,,,739,81.597,82.21493568,72.994,,,,,,
,,,,,739.5,81.634,82.27377161,73.029,,,,,,
,,,,,740,81.678,82.33339758,73.029,,,,,,
,,,,,740.5,81.726,82.39250382,73.098,,,,,,
,,,,,741,81.777,82.45170556,73.148,,,,,,
,,,,,741.5,81.832,82.51110848,73.197,,,,,,
,,,,,742,81.888,82.569945,73.257,,,,,,
,,,,,742.5,81.948,82.62953632,73.317,,,,,,
,,,,,743,82.01,82.68869292,73.376,,,,,,
,,,,,743.5,82.074,82.74783196,73.457,,,,,,
,,,,,744,82.155,82.80726374,73.543,,,,,,
,,,,,744.5,82.236,82.86617334,73.614,,,,,,
,,,,,745,82.309,82.92567942,73.69,,,,,,
,,,,,745.5,82.376,82.98488764,73.786,,,,,,
,,,,,746,82.44,83.04393925,73.866,,,,,,
,,,,,746.5,82.498,83.10348301,73.916,,,,,,
,,,,,747,82.556,83.16242142,73.968,,,,,,
,,,,,747.5,82.556,83.22184021,74.008,,,,,,
,,,,,748,82.613,83.28110126,74.058,,,,,,
,,,,,748.5,82.67,83.34008626,74.106,,,,,,
,,,,,749,82.729,83.39962478,74.15,,,,,,
,,,,,749.5,82.789,83.45866185,74.15,,,,,,
,,,,,750,82.847,83.51799123,74.206,,,,,,
,,,,,750.5,82.907,83.57728346,74.242,,,,,,
,,,,,751,82.998,83.63617694,74.295,,,,,,
,,,,,751.5,83.058,83.69577069,74.371,,,,,,
,,,,,752,83.118,83.75483897,74.419,,,,,,
,,,,,752.5,83.177,83.81412288,74.475,,,,,,
,,,,,753,83.23,83.8734704,74.525,,,,,,
,,,,,753.5,83.281,83.93231419,74.567,,,,,,
,,,,,754,83.327,83.99192051,74.615,,,,,,
,,,,,754.5,83.365,84.05104418,74.663,,,,,,
,,,,,755,83.404,84.11021157,74.693,,,,,,
,,,,,755.5,83.431,84.16963871,74.724,,,,,,
,,,,,756,83.475,84.22851486,74.745,,,,,,
,,,,,756.5,83.501,84.28807399,74.759,,,,,,
,,,,,757,83.516,84.34723115,74.779,,,,,,
,,,,,757.5,83.53,84.40632612,74.791,,,,,,
,,,,,758,83.567,84.46581112,74.827,,,,,,
,,,,,758.5,83.603,84.52474394,74.86,,,,,,
,,,,,759,83.651,84.58420767,74.9,,,,,,
,,,,,759.5,83.712,84.64344589,74.972,,,,,,
,,,,,760,83.772,84.70244326,75.028,,,,,,
,,,,,760.5,83.86,84.76196409,75.119,,,,,,
,,,,,761,83.951,84.82097814,75.207,,,,,,
,,,,,761.5,84.052,84.88034438,75.309,,,,,,
,,,,,762,84.161,84.9396184,75.408,,,,,,
,,,,,762.5,84.271,84.99853943,75.509,,,,,,
,,,,,763,84.365,85.05812052,75.596,,,,,,
,,,,,763.5,84.461,85.11717043,75.681,,,,,,
,,,,,764,84.55,85.17646048,75.756,,,,,,
,,,,,764.5,84.631,85.23579479,75.831,,,,,,
,,,,,765,84.713,85.29466096,75.905,,,,,,
,,,,,765.5,84.779,85.35428016,75.964,,,,,,
,,,,,766,84.841,85.41336703,76.014,,,,,,
,,,,,766.5,84.899,85.47257896,76.063,,,,,,
,,,,,767,84.953,85.53197482,76.117,,,,,,
,,,,,767.5,85.005,85.59083706,76.167,,,,,,
,,,,,768,85.054,85.65041925,76.211,,,,,,
,,,,,768.5,85.101,85.70956769,76.248,,,,,,
,,,,,769,85.149,85.76869958,76.316,,,,,,
,,,,,769.5,85.191,85.82817108,76.349,,,,,,
,,,,,770,85.233,85.88711859,76.388,,,,,,
,,,,,770.5,85.273,85.94659732,76.422,,,,,,
,,,,,771,85.311,86.00580858,76.455,,,,,,
,,,,,771.5,85.351,86.06483489,76.496,,,,,,
,,,,,772,85.384,86.12433393,76.515,,,,,,
,,,,,772.5,85.384,86.18332078,76.542,,,,,,
,,,,,773,85.417,86.24271762,76.565,,,,,,
,,,,,773.5,85.456,86.30199295,76.61,,,,,,
,,,,,774,85.502,86.360959,76.659,,,,,,
,,,,,774.5,85.549,86.42049954,76.659,,,,,,
,,,,,775,85.606,86.47952683,76.707,,,,,,
,,,,,775.5,85.665,86.53883985,76.755,,,,,,
,,,,,776,85.728,86.59815671,76.801,,,,,,
,,,,,776.5,85.799,86.65706072,76.868,,,,,,
,,,,,777,85.871,86.71664385,76.924,,,,,,
,,,,,777.5,85.956,86.77571264,77.038,,,,,,
,,,,,778,86.043,86.83496376,77.111,,,,,,
,,,,,778.5,86.128,86.89432325,77.186,,,,,,
,,,,,779,86.212,86.95319108,77.256,,,,,,
,,,,,779.5,86.295,87.01279027,77.32,,,,,,
,,,,,780,86.374,87.07192559,77.394,,,,,,
,,,,,780.5,86.451,87.13108912,77.461,,,,,,
,,,,,781,86.526,87.19049234,77.523,,,,,,
,,,,,781.5,86.591,87.2494029,77.581,,,,,,
,,,,,782,86.656,87.30893856,77.637,,,,,,
,,,,,782.5,86.714,87.36811766,77.716,,,,,,
,,,,,783,86.768,87.42721568,77.765,,,,,,
,,,,,783.5,86.821,87.48666373,77.803,,,,,,
,,,,,784,86.845,87.54561813,77.824,,,,,,
,,,,,784.5,86.869,87.60504037,77.855,,,,,,
,,,,,785,86.878,87.66431247,77.861,,,,,,
,,,,,785.5,86.887,87.72329504,77.865,,,,,,
,,,,,786,86.883,87.78281307,77.869,,,,,,
,,,,,786.5,86.879,87.84183651,77.862,,,,,,
,,,,,787,86.876,87.90119153,77.866,,,,,,
,,,,,787.5,86.893,87.9604856,77.884,,,,,,
,,,,,788,86.912,88.01942313,77.9,,,,,,
,,,,,788.5,86.94,88.07896406,77.94,,,,,,
,,,,,789,86.995,88.13803358,77.994,,,,,,
,,,,,789.5,87.068,88.19731962,78.045,,,,,,
,,,,,790,87.155,88.25666081,78.117,,,,,,
,,,,,790.5,87.242,88.31550525,78.195,,,,,,
,,,,,791,87.242,88.37514075,78.339,,,,,,
,,,,,791.5,88.057,88.43426957,78.45,,,,,,
,,,,,792,88.126,88.49348487,78.557,,,,,,
,,,,,792.5,88.168,88.55287428,78.658,,,,,,
,,,,,793,88.206,88.61176594,78.758,,,,,,
,,,,,793.5,88.237,88.67130648,78.843,,,,,,
,,,,,794,88.271,88.73047144,78.965,,,,,,
,,,,,794.5,88.305,88.78958984,79.054,,,,,,
,,,,,795,88.337,88.84902854,79.119,,,,,,
,,,,,795.5,88.37,88.90799293,79.187,,,,,,
,,,,,796,88.403,88.96743657,79.237,,,,,,
,,,,,796.5,88.434,89.02665089,79.294,,,,,,
,,,,,797,88.5,89.08571937,79.35,,,,,,
,,,,,797.5,88.56,89.14520849,79.393,,,,,,
,,,,,798,88.619,89.20419788,79.443,,,,,,
,,,,,798.5,88.678,89.26359172,79.485,,,,,,
,,,,,799,88.723,89.32283196,79.546,,,,,,
,,,,,799.5,88.77,89.38179985,79.579,,,,,,
,,,,,800,88.808,89.441365,79.579,,,,,,
,,,,,800.5,88.841,89.50040489,79.611,,,,,,
,,,,,801,88.874,89.55969813,79.642,,,,,,
,,,,,801.5,88.921,89.61901443,79.69,,,,,,
,,,,,802,88.968,89.67790442,79.729,,,,,,
,,,,,802.5,89.021,89.73749758,79.773,,,,,,
,,,,,803,89.077,89.79661372,79.836,,,,,,
,,,,,803.5,89.133,89.85585378,79.886,,,,,,
,,,,,804,89.205,89.91519805,79.952,,,,,,
,,,,,804.5,89.279,89.97408884,80.022,,,,,,
,,,,,805,89.358,90.03365522,80.085,,,,,,
,,,,,805.5,89.444,90.09279937,80.169,,,,,,
,,,,,806,89.529,90.1519599,80.244,,,,,,
,,,,,806.5,89.597,90.21138258,80.308,,,,,,
,,,,,807,89.664,90.27030138,80.381,,,,,,
,,,,,807.5,89.728,90.32978828,80.44,,,,,,
,,,,,808,89.786,90.3889862,80.492,,,,,,
,,,,,808.5,89.848,90.44806543,80.545,,,,,,
,,,,,809,89.906,90.50751805,80.597,,,,,,
,,,,,809.5,89.963,90.56651554,80.637,,,,,,
,,,,,810,90.02,90.62592119,80.686,,,,,,
,,,,,810.5,90.078,90.68517396,80.726,,,,,,
,,,,,811,90.137,90.74417013,80.78,,,,,,
,,,,,811.5,90.199,90.80367857,80.833,,,,,,
,,,,,812,90.263,90.86270609,80.877,,,,,,
,,,,,812.5,90.328,90.92207866,80.934,,,,,,
,,,,,813,90.39,90.98136243,80.985,,,,,,
,,,,,813.5,90.45,91.04027376,81.073,,,,,,
,,,,,814,90.507,91.09983912,81.122,,,,,,
,,,,,814.5,90.56,91.15895904,81.178,,,,,,
,,,,,815,90.615,91.21819692,81.231,,,,,,
,,,,,815.5,90.648,91.27758774,81.261,,,,,,
,,,,,816,90.679,91.3364204,81.294,,,,,,
,,,,,816.5,90.739,91.39603587,81.294,,,,,,
,,,,,817,90.786,91.45515136,81.339,,,,,,
,,,,,817.5,90.831,91.51432782,81.442,,,,,,
,,,,,818,90.886,91.57372657,81.493,,,,,,
,,,,,818.5,90.942,91.63264143,81.563,,,,,,
,,,,,819,91.004,91.69217057,81.636,,,,,,
,,,,,819.5,91.073,91.75134415,81.693,,,,,,
,,,,,820,91.14,91.81045759,81.755,,,,,,
,,,,,820.5,91.229,91.86989027,81.847,,,,,,
,,,,,821,91.322,91.92886337,81.924,,,,,,
,,,,,821.5,91.402,91.98832967,81.996,,,,,,
,,,,,822,91.473,92.04753719,82.05,,,,,,
,,,,,822.5,91.546,92.10656071,82.106,,,,,,
,,,,,823,91.603,92.16605355,82.168,,,,,,
,,,,,823.5,91.66,92.22506064,82.213,,,,,,
,,,,,824,91.66,92.28443716,82.246,,,,,,
,,,,,824.5,91.715,92.34373023,82.291,,,,,,
,,,,,825,91.77,92.40266207,82.335,,,,,,
,,,,,825.5,91.826,92.46219077,82.335,,,,,,
,,,,,826,91.882,92.5212836,82.377,,,,,,
,,,,,826.5,91.938,92.58056856,82.43,,,,,,
,,,,,827,91.995,92.63989758,82.459,,,,,,
,,,,,827.5,92.057,92.69878686,82.525,,,,,,
,,,,,828,92.118,92.75837786,82.578,,,,,,
,,,,,828.5,92.183,92.81748124,82.616,,,,,,
,,,,,829,92.25,92.87669839,82.681,,,,,,
,,,,,829.5,92.315,92.93606428,82.747,,,,,,
,,,,,830,92.372,92.99494142,82.801,,,,,,
,,,,,830.5,92.428,93.05451286,82.855,,,,,,
,,,,,831,92.483,93.11365308,82.921,,,,,,
,,,,,831.5,92.541,93.17280081,82.969,,,,,,
,,,,,832,92.598,93.2322301,83.068,,,,,,
,,,,,832.5,92.656,93.29116973,83.113,,,,,,
,,,,,833,92.715,93.35067193,83.163,,,,,,
,,,,,833.5,92.776,93.40984997,83.234,,,,,,
,,,,,834,92.836,93.46895234,83.284,,,,,,
,,,,,834.5,92.898,93.5283948,83.331,,,,,,
,,,,,835,92.964,93.58739801,83.391,,,,,,
,,,,,835.5,93.031,93.64677794,83.449,,,,,,
,,,,,836,93.095,93.70607191,83.491,,,,,,
,,,,,836.5,93.154,93.7650245,83.546,,,,,,
,,,,,837,93.213,93.82459454,83.617,,,,,,
,,,,,837.5,93.27,93.88363662,83.681,,,,,,
,,,,,838,93.328,93.94294397,83.731,,,,,,
,,,,,838.5,93.388,94.002252,83.788,,,,,,
,,,,,839,93.446,94.06118187,83.835,,,,,,
,,,,,839.5,93.503,94.12073042,83.89,,,,,,
,,,,,840,93.555,94.17983817,83.958,,,,,,
,,,,,840.5,93.607,94.23907131,84.004,,,,,,
,,,,,841,93.661,94.2984201,84.057,,,,,,
,,,,,841.5,93.709,94.35732712,84.098,,,,,,
,,,,,842,93.76,94.41691615,84.144,,,,,,
,,,,,842.5,93.809,94.47601285,84.171,,,,,,
,,,,,843,93.852,94.53519614,84.204,,,,,,
,,,,,843.5,93.892,94.59458662,84.228,,,,,,
,,,,,844,93.941,94.65350852,84.278,,,,,,
,,,,,844.5,94.026,94.71302192,84.321,,,,,,
,,,,,845,94.084,94.77221226,84.39,,,,,,
,,,,,845.5,94.145,94.8313182,84.44,,,,,,
,,,,,846,94.21,94.89077738,84.483,,,,,,
,,,,,846.5,94.281,94.94974106,84.551,,,,,,
,,,,,847,94.353,95.00917722,84.611,,,,,,
,,,,,847.5,94.426,95.06841028,84.677,,,,,,
,,,,,848,94.502,95.12746339,84.756,,,,,,
,,,,,848.5,94.576,95.18691395,84.82,,,,,,
,,,,,849,94.576,95.24594646,84.875,,,,,,
,,,,,849.5,94.642,95.30530379,84.937,,,,,,
,,,,,850,94.742,95.36458046,84.984,,,,,,
,,,,,850.5,94.795,95.4235269,84.984,,,,,,
,,,,,851,94.847,95.48310051,85.035,,,,,,
,,,,,851.5,94.877,95.5421505,85.072,,,,,,
,,,,,852,94.89,95.60142738,85.089,,,,,,
,,,,,852.5,94.903,95.66074861,85.105,,,,,,
,,,,,853,94.932,95.71962391,85.141,,,,,,
,,,,,853.5,94.957,95.77923208,85.169,,,,,,
,,,,,854,94.995,95.83835293,85.214,,,,,,
,,,,,854.5,95.045,95.89754776,85.263,,,,,,
,,,,,855,95.093,95.95691448,85.311,,,,,,
,,,,,855.5,95.159,96.01583447,85.376,,,,,,
,,,,,856,95.225,96.0753607,85.435,,,,,,
,,,,,856.5,95.31,96.1345271,85.514,,,,,,
,,,,,857,95.415,96.1936911,85.613,,,,,,
,,,,,857.5,95.517,96.25307784,85.704,,,,,,
,,,,,858,95.608,96.31206993,85.787,,,,,,
,,,,,858.5,95.701,96.37151261,85.864,,,,,,
,,,,,859,95.783,96.43076191,85.936,,,,,,
,,,,,859.5,95.857,96.48981434,85.991,,,,,,
,,,,,860,95.927,96.54930137,86.056,,,,,,
,,,,,860.5,95.987,96.60828702,86.105,,,,,,
,,,,,861,96.046,96.66767111,86.158,,,,,,
,,,,,861.5,96.103,96.726958,86.228,,,,,,
,,,,,862,96.147,96.78592365,86.261,,,,,,
,,,,,862.5,96.192,96.84543246,86.284,,,,,,
,,,,,863,96.218,96.90451875,86.301,,,,,,
,,,,,863.5,96.229,96.96381617,86.32,,,,,,
,,,,,864,96.241,97.02312487,86.32,,,,,,
,,,,,864.5,96.281,97.08202877,86.683,,,,,,
,,,,,865,96.327,97.14158683,86.816,,,,,,
,,,,,865.5,96.38,97.20069493,86.855,,,,,,
,,,,,866,96.438,97.25995748,86.873,,,,,,
,,,,,866.5,96.496,97.31928877,86.928,,,,,,
,,,,,867,96.569,97.37819585,86.961,,,,,,
,,,,,867.5,96.642,97.43771096,87.006,,,,,,
,,,,,868,96.732,97.4968952,87.025,,,,,,
,,,,,868.5,96.839,97.55604122,87.052,,,,,,
,,,,,869,96.948,97.61547626,87.082,,,,,,
,,,,,869.5,97.027,97.67440596,87.108,,,,,,
,,,,,870,97.1,97.73388488,87.167,,,,,,
,,,,,870.5,97.195,97.79309268,87.219,,,,,,
,,,,,871,97.256,97.85217415,87.276,,,,,,
,,,,,871.5,97.315,97.91163357,87.321,,,,,,
,,,,,872,97.368,97.97061356,87.362,,,,,,
,,,,,872.5,97.417,98.03002809,87.396,,,,,,
,,,,,873,97.46,98.08928713,87.445,,,,,,
,,,,,873.5,97.502,98.14830262,87.482,,,,,,
,,,,,874,97.547,98.20778719,87.516,,,,,,
,,,,,874.5,97.547,98.2668184,87.561,,,,,,
,,,,,875,97.599,98.3261401,87.604,,,,,,
,,,,,875.5,97.652,98.38547832,87.652,,,,,,
,,,,,876,97.734,98.44439934,87.702,,,,,,
,,,,,876.5,97.792,98.50393688,87.702,,,,,,
,,,,,877,97.812,98.56302024,87.748,,,,,,
,,,,,877.5,97.882,98.62230166,87.819,,,,,,
,,,,,878,97.953,98.68161179,87.881,,,,,,
,,,,,878.5,98.031,98.740521,87.949,,,,,,
,,,,,879,98.11,98.80008239,88.024,,,,,,
,,,,,879.5,98.179,98.85921884,88.086,,,,,,
,,,,,880,98.242,98.91840438,88.148,,,,,,
,,,,,880.5,98.304,98.97779557,88.222,,,,,,
,,,,,881,98.371,99.03673081,88.288,,,,,,
,,,,,881.5,98.439,99.0962507,88.355,,,,,,
,,,,,882,98.5,99.15545036,88.433,,,,,,
,,,,,882.5,98.562,99.21456568,88.485,,,,,,
,,,,,883,98.623,99.27398449,88.544,,,,,,
,,,,,883.5,98.678,99.33297381,88.587,,,,,,
,,,,,884,98.733,99.39239633,88.639,,,,,,
,,,,,884.5,98.79,99.45164177,88.699,,,,,,
,,,,,885,98.847,99.51068539,88.752,,,,,,
,,,,,885.5,98.903,99.57015998,88.793,,,,,,
,,,,,886,98.945,99.62917696,88.833,,,,,,
,,,,,886.5,98.987,99.68852787,88.869,,,,,,
,,,,,887,99.018,99.74780181,88.88,,,,,,
,,,,,887.5,99.028,99.8067997,88.893,,,,,,
,,,,,888,99.038,99.86633099,88.902,,,,,,
,,,,,888.5,99.035,99.92537642,88.906,,,,,,
,,,,,889,99.027,99.98465427,88.899,,,,,,
,,,,,889.5,99.018,100.043985,88.889,,,,,,
,,,,,890,98.988,100.1028809,88.868,,,,,,
,,,,,890.5,98.961,100.1624698,88.844,,,,,,
,,,,,891,98.956,100.221572,88.851,,,,,,
,,,,,891.5,98.961,100.2808028,88.857,,,,,,
,,,,,892,98.975,100.3401637,88.887,,,,,,
,,,,,892.5,99.031,100.3990919,88.943,,,,,,
,,,,,893,99.088,100.4586035,88.997,,,,,,
,,,,,893.5,99.17,100.5177909,89.081,,,,,,
,,,,,894,99.265,100.5769183,89.165,,,,,,
,,,,,894.5,99.365,100.6363377,89.263,,,,,,
,,,,,895,99.503,100.6952961,89.391,,,,,,
,,,,,895.5,99.642,100.7547595,89.515,,,,,,
,,,,,896,99.769,100.8139502,89.632,,,,,,
,,,,,896.5,99.898,100.8730556,89.751,,,,,,
,,,,,897,100.03,100.9324791,89.863,,,,,,
,,,,,897.5,100.14,100.9914962,89.966,,,,,,
,,,,,898,100.24,101.0508823,90.062,,,,,,
,,,,,898.5,100.34,101.1101325,90.127,,,,,,
,,,,,899,100.43,101.1691315,90.216,,,,,,
,,,,,899.5,100.43,101.228643,90.298,,,,,,
,,,,,900,100.53,101.2876918,90.378,,,,,,
,,,,,900.5,100.6,101.3470271,90.443,,,,,,
,,,,,901,100.67,101.4063099,90.486,,,,,,
,,,,,901.5,100.74,101.4652565,90.486,,,,,,
,,,,,902,100.78,101.5248014,90.53,,,,,,
,,,,,902.5,100.83,101.5839108,90.553,,,,,,
,,,,,903,100.87,101.6431381,90.575,,,,,,
,,,,,903.5,100.89,101.7024821,90.601,,,,,,
,,,,,904,100.92,101.7613981,90.657,,,,,,
,,,,,904.5,100.96,101.8209907,90.691,,,,,,
,,,,,905,101.03,101.8801054,90.726,,,,,,
,,,,,905.5,101.09,101.9393072,90.799,,,,,,
,,,,,906,101.14,101.9986854,90.843,,,,,,
,,,,,906.5,101.21,102.0576544,90.918,,,,,,
,,,,,907,101.28,102.1171376,90.973,,,,,,
,,,,,907.5,101.35,102.1763145,91.055,,,,,,
,,,,,908,101.43,102.2354334,91.142,,,,,,
,,,,,908.5,101.52,102.2948748,91.254,,,,,,
,,,,,909,101.61,102.353878,91.315,,,,,,
,,,,,909.5,101.69,102.4132503,91.381,,,,,,
,,,,,910,101.81,102.4724903,91.44,,,,,,
,,,,,910.5,101.87,102.5315531,91.491,,,,,,
,,,,,911,101.93,102.5910302,91.55,,,,,,
,,,,,911.5,101.99,102.6500686,91.584,,,,,,
,,,,,912,102.04,102.7094128,91.634,,,,,,
,,,,,912.5,102.08,102.7686605,91.678,,,,,,
,,,,,913,102.12,102.8276376,91.703,,,,,,
,,,,,913.5,102.16,102.8871513,91.761,,,,,,
,,,,,914,102.19,102.946282,91.78,,,,,,
,,,,,914.5,102.19,103.0055124,91.788,,,,,,
,,,,,915,102.2,103.0648532,91.802,,,,,,
,,,,,915.5,102.23,103.1237715,91.824,,,,,,
,,,,,916,102.25,103.1833226,91.845,,,,,,
,,,,,916.5,102.29,103.2424618,91.878,,,,,,
,,,,,917,102.34,103.3016616,91.963,,,,,,
,,,,,917.5,102.39,103.3610399,92.016,,,,,,
,,,,,918,102.46,103.419977,92.076,,,,,,
,,,,,918.5,102.53,103.479459,92.135,,,,,,
,,,,,919,102.61,103.5386357,92.232,,,,,,
,,,,,919.5,102.72,103.5977755,92.32,,,,,,
,,,,,920,102.83,103.657192,92.417,,,,,,
,,,,,920.5,102.93,103.7161666,92.504,,,,,,
,,,,,921,103.03,103.7755887,92.583,,,,,,
,,,,,921.5,103.12,103.834832,92.654,,,,,,
,,,,,922,103.19,103.8939106,92.751,,,,,,
,,,,,922.5,103.26,103.9533376,92.81,,,,,,
,,,,,923,103.33,104.0123789,92.862,,,,,,
,,,,,923.5,103.39,104.0717398,92.911,,,,,,
,,,,,924,103.44,104.1309937,92.947,,,,,,
,,,,,924.5,103.48,104.1900096,92.985,,,,,,
,,,,,925,103.52,104.249505,93.018,,,,,,
,,,,,925.5,103.52,104.3085568,93.04,,,,,,
,,,,,926,103.55,104.3679124,93.064,,,,,,
,,,,,926.5,103.57,104.4272139,93.095,,,,,,
,,,,,927,103.6,104.486166,93.095,,,,,,
,,,,,927.5,103.64,104.5456732,93.165,,,,,,
,,,,,928,103.69,104.6048223,93.212,,,,,,
,,,,,928.5,103.74,104.664028,93.269,,,,,,
,,,,,929,103.79,104.7233911,93.323,,,,,,
,,,,,929.5,103.85,104.782309,93.389,,,,,,
,,,,,930,103.93,104.8418265,93.465,,,,,,
,,,,,930.5,104.05,104.9009875,93.539,,,,,,
,,,,,931,104.14,104.9601569,93.616,,,,,,
,,,,,931.5,104.23,105.0195614,93.702,,,,,,
,,,,,932,104.32,105.07852,93.774,,,,,,
,,,,,932.5,104.39,105.1380014,93.88,,,,,,
,,,,,933,104.46,105.197175,93.94,,,,,,
,,,,,933.5,104.53,105.256278,93.99,,,,,,
,,,,,934,104.59,105.3156958,94.039,,,,,,
,,,,,934.5,104.64,105.3747247,94.074,,,,,,
,,,,,935,104.68,105.4341398,94.105,,,,,,
,,,,,935.5,104.75,105.4933556,94.137,,,,,,
,,,,,936,104.77,105.5523909,94.154,,,,,,
,,,,,936.5,104.77,105.6118806,94.176,,,,,,
,,,,,937,104.79,105.6709228,94.195,,,,,,
,,,,,937.5,104.8,105.7302414,94.204,,,,,,
,,,,,938,104.8,105.7895581,94.207,,,,,,
,,,,,938.5,104.8,105.8485245,94.204,,,,,,
,,,,,939,104.79,105.908058,94.198,,,,,,
,,,,,939.5,104.8,105.9671433,94.208,,,,,,
,,,,,940,104.83,106.0263929,94.238,,,,,,
,,,,,940.5,104.85,106.0857244,94.258,,,,,,
,,,,,941,104.91,106.1446359,94.317,,,,,,
,,,,,941.5,104.97,106.2041987,94.37,,,,,,
,,,,,942,105.05,106.2633277,94.445,,,,,,
,,,,,942.5,105.14,106.3225071,94.531,,,,,,
,,,,,943,105.24,106.3818832,94.621,,,,,,
,,,,,943.5,105.38,106.4408385,94.748,,,,,,
,,,,,944,105.51,106.5003312,94.882,,,,,,
,,,,,944.5,105.64,106.5595048,94.994,,,,,,
,,,,,945,105.75,106.6186421,95.106,,,,,,
,,,,,945.5,105.86,106.6780635,95.26,,,,,,
,,,,,946,105.95,106.7370342,95.339,,,,,,
,,,,,946.5,106.04,106.7964848,95.419,,,,,,
,,,,,947,106.12,106.8556744,95.49,,,,,,
,,,,,947.5,106.19,106.9147683,95.555,,,,,,
,,,,,948,106.26,106.9742065,95.623,,,,,,
,,,,,948.5,106.32,107.0332519,95.675,,,,,,
,,,,,949,106.38,107.0926006,95.722,,,,,,
,,,,,949.5,106.44,107.1519021,95.769,,,,,,
,,,,,950,106.44,107.2108927,95.816,,,,,,
,,,,,950.5,106.5,107.2704071,95.878,,,,,,
,,,,,951,106.56,107.3294987,95.94,,,,,,
,,,,,951.5,106.62,107.3887735,95.993,,,,,,
,,,,,952,106.69,107.448056,95.993,,,,,,
,,,,,952.5,106.76,107.5070304,96.055,,,,,,
,,,,,953,106.81,107.5665334,96.097,,,,,,
,,,,,953.5,106.86,107.6257016,96.141,,,,,,
,,,,,954,106.92,107.6849012,96.228,,,,,,
,,,,,954.5,106.98,107.7442609,96.282,,,,,,
,,,,,955,107.04,107.8031962,96.349,,,,,,
,,,,,955.5,107.1,107.8627103,96.4,,,,,,
,,,,,956,107.16,107.921867,96.457,,,,,,
,,,,,956.5,107.22,107.9810198,96.499,,,,,,
,,,,,957,107.27,108.0404279,96.55,,,,,,
,,,,,957.5,107.33,108.0994109,96.594,,,,,,
,,,,,958,107.39,108.1588487,96.654,,,,,,
,,,,,958.5,107.45,108.2180539,96.704,,,,,,
,,,,,959,107.5,108.2771587,96.76,,,,,,
,,,,,959.5,107.54,108.3365863,96.791,,,,,,
,,,,,960,107.58,108.3955882,96.818,,,,,,
,,,,,960.5,107.6,108.4549781,96.83,,,,,,
,,,,,961,107.63,108.5142325,96.843,,,,,,
,,,,,961.5,107.65,108.5732584,96.878,,,,,,
,,,,,962,107.69,108.632736,96.945,,,,,,
,,,,,962.5,107.74,108.6918169,96.996,,,,,,
,,,,,963,107.79,108.7510981,97.049,,,,,,
,,,,,963.5,107.85,108.8104026,97.104,,,,,,
,,,,,964,107.91,108.8693782,97.177,,,,,,
,,,,,964.5,108.02,108.9289065,97.245,,,,,,
,,,,,965,108.1,108.9879777,97.314,,,,,,
,,,,,965.5,108.18,109.0472386,97.404,,,,,,
,,,,,966,108.27,109.1065939,97.494,,,,,,
,,,,,966.5,108.37,109.1655211,97.58,,,,,,
,,,,,967,108.44,109.2250379,97.694,,,,,,
,,,,,967.5,108.52,109.2841898,97.761,,,,,,
,,,,,968,108.59,109.3433694,97.813,,,,,,
,,,,,968.5,108.65,109.4027462,97.87,,,,,,
,,,,,969,108.71,109.4617244,97.913,,,,,,
,,,,,969.5,108.8,109.5211899,97.958,,,,,,
,,,,,970,108.85,109.5803633,98.002,,,,,,
,,,,,970.5,108.89,109.6394904,98.045,,,,,,
,,,,,971,108.93,109.6989195,98.079,,,,,,
,,,,,971.5,108.95,109.7579555,98.09,,,,,,
,,,,,972,108.97,109.8173687,98.106,,,,,,
,,,,,972.5,108.99,109.8765943,98.13,,,,,,
,,,,,973,109.03,109.9356376,98.174,,,,,,
,,,,,973.5,109.07,109.9951198,98.215,,,,,,
,,,,,974,109.12,110.0541718,98.265,,,,,,
,,,,,974.5,109.18,110.1135012,98.319,,,,,,
,,,,,975,109.24,110.1727799,98.372,,,,,,
,,,,,975.5,109.31,110.2317683,98.469,,,,,,
,,,,,976,109.31,110.2912438,98.542,,,,,,
,,,,,976.5,109.39,110.3503792,98.638,,,,,,
,,,,,977,109.48,110.4096236,98.729,,,,,,
,,,,,977.5,109.57,110.4689562,98.729,,,,,,
,,,,,978,109.67,110.5278886,98.815,,,,,,
,,,,,978.5,109.75,110.5874186,98.891,,,,,,
